Number of Planets,Planet-Star Radius Ratio,Orbit Period (Days),Planet Radius (Earth),Equalibrium Temp (K),Star Temp (K),Star Radius,Star Mass,Star Surface Gravity,Status
1,0.351452,37.32483952,30.32,461.0,5306.0,0.79,0.81,4.55,0
1,0.322212,25.951984,36.8,626.0,5889.0,1.046,1.152,4.46,0
1,0.011762,42.9136635,3.19,810.0,6049.0,2.483,1.419,3.8,1
1,0.030375,88.1804682,2.78,359.0,5497.0,0.839,0.952,4.57,0
1,0.030353,177.668663,2.32,233.0,4721.0,0.701,0.74,4.615,1
1,0.00954,0.98041685,0.75,1388.0,4861.0,0.722,0.71,4.572,0
1,0.015844,92.263742,2.22,469.0,6084.0,1.283,1.167,4.287,1
1,0.015634,6.64754478,1.72,999.0,6046.0,1.007,1.111,4.478,1
1,0.014598,1.23517588,1.59,1697.0,5780.0,1.0,1.0,4.438,0
1,0.009886,0.416995408,0.84,2433.0,6150.0,0.781,0.701,4.498,0
1,0.010342,256.52387,1.33,338.0,6348.0,1.18,1.064,4.323,0
1,0.002691,3.0001191,0.73,2566.0,8431.0,2.485,2.1,3.97,0
1,0.030244,81.4160138,4.63,522.0,6352.0,1.401,1.323,4.267,1
1,0.010404,8.5900471,0.8,677.0,4914.0,0.707,0.684,4.575,0
1,0.011865,357.82544,1.7,306.0,6131.0,1.312,1.109,4.248,0
1,0.023114,30.8278245,2.42,585.0,5982.0,0.96,1.047,4.493,1
1,0.02451,47.1607932,2.58,503.0,5936.0,0.965,1.075,4.501,1
1,0.030272,49.2768448,1.75,271.0,3899.0,0.529,0.528,4.713,1
1,0.016941,35.2330694,0.97,288.0,3749.0,0.524,0.554,4.743,1
1,0.028034,45.3965379,1.97,326.0,4266.0,0.643,0.638,4.626,0
1,0.041147,508.807642,39.59,595.0,4893.0,8.811,0.805,2.454,0
1,0.018881,362.69427,3.54,315.0,5288.0,1.719,0.854,3.898,0
1,0.025195,370.35639,2.82,268.0,6117.0,1.025,1.097,4.457,0
1,0.004528,0.729724346,0.51,2151.0,6084.0,1.03,1.03,4.426,0
1,0.010051,0.821472455,0.92,1559.0,4889.0,0.836,0.811,4.503,0
1,0.008445,1.29019586,0.78,1530.0,5693.0,0.842,0.938,4.558,0
1,0.011917,8.48032079,0.95,759.0,5415.0,0.728,0.695,4.556,0
1,0.010563,227.6258,1.79,394.0,6240.0,1.549,1.111,4.103,0
1,0.021423,18.1373788,1.41,433.0,4257.0,0.602,0.589,4.648,1
1,0.016631,51.1104797,1.6,478.0,5968.0,0.881,0.97,4.534,1
1,0.031301,47.9869119,3.35,493.0,5641.0,0.981,0.899,4.408,1
2,0.067781,359.047933,7.76,260.0,5609.0,1.048,0.889,4.346,0
1,0.273807,29.8042694,24.73,505.0,5223.0,0.827,0.767,4.488,0
1,0.461141,1.003049079,42.5,1714.0,5775.0,0.844,0.856,4.518,0
1,0.057092,0.933157032,7.29,2202.0,6499.0,1.169,1.191,4.378,0
1,0.018237,37.1083458,1.71,492.0,5591.0,0.86,0.977,4.559,0
1,0.104426,1.02104719,13.68,2129.0,6444.0,1.2,1.248,4.376,0
2,0.016291,12.083457,2.09,932.0,6422.0,1.175,1.161,4.364,0
1,0.009877,401.5907,1.01,256.0,6170.0,0.939,0.976,4.482,0
1,0.019261,53.91278363,4.25,697.0,6085.0,2.02,1.228,3.917,0
1,0.004073,1.23142395,0.77,2317.0,6011.0,1.73,1.021,3.971,0
1,0.037095,386.828262,6.54,340.0,6384.0,1.615,1.216,4.107,0
1,0.070791,15.8733803,8.15,830.0,6161.0,1.054,0.763,4.276,0
1,0.026381,42.3991752,3.23,580.0,6133.0,1.121,1.071,4.37,0
1,0.35336,25.95198823,39.94,680.0,6363.0,1.035,1.083,4.444,0
1,0.434667,25.9522401,42.91,572.0,5659.0,0.904,1.005,4.528,0
1,0.014858,14.12809896,1.6,781.0,6072.0,0.988,1.05,4.47,0
1,0.01105,13.6917833,1.12,770.0,5906.0,0.931,0.857,4.433,0
1,0.101345,25.95633,9.75,618.0,6139.0,0.881,0.959,4.53,0
1,0.009023,0.572937573,1.57,3271.0,7338.0,1.593,1.553,4.225,0
1,0.220225,14.15849823,90.09,1910.0,8753.0,3.746,2.385,3.668,0
1,0.013888,207.471349,1.57,316.0,5731.0,1.033,0.889,4.359,0
1,0.206179,12.3748247,81.01,1253.0,5165.0,3.598,1.462,3.491,0
1,21.720514,14.54178117,2722.92,834.0,5997.0,1.148,0.968,4.304,0
1,0.040899,12.4261177,3.8,724.0,5713.0,0.851,0.948,4.554,0
2,0.008483,21.1876185,0.79,676.0,6355.0,0.849,0.925,4.547,1
2,0.025794,12.42560404,2.52,733.0,5713.0,0.893,1.01,4.541,0
1,0.229528,30.9604688,89.18,1064.0,5367.0,3.558,0.758,3.216,0
1,0.285924,1.041619932,30.94,1858.0,5838.0,0.991,0.848,4.374,0
1,0.62174,2.544594443,109.72,1608.0,5503.0,1.616,1.026,4.033,0
1,0.310418,56.40651043,21.93,358.0,5011.0,0.647,0.632,4.617,0
1,0.788182,7.964400574,61.54,633.0,4478.0,0.715,0.706,4.578,0
1,0.479811,6.399101307,51.77,1042.0,6233.0,0.988,1.054,4.472,0
2,0.020479,34.9168399,2.39,602.0,6194.0,1.069,1.161,4.445,1
1,0.010717,0.56678228,0.88,1661.0,4796.0,0.749,0.742,4.56,0
1,0.258948,8.480303653,22.25,762.0,5385.0,0.787,0.832,4.565,0
1,0.024942,22.1270885,3.94,721.0,5312.0,1.445,0.963,4.103,1
1,0.012911,10.6784787,1.12,712.0,5459.0,0.797,0.893,4.583,0
1,0.550314,42.55926555,51.86,487.0,5764.0,0.863,0.959,4.548,0
1,0.016361,24.2157996,1.58,596.0,5659.0,0.885,0.849,4.473,0
1,0.013886,44.2018402,1.14,409.0,5002.0,0.753,0.723,4.543,1
2,0.012497,15.0330623,2.18,928.0,5849.0,1.601,1.114,4.076,1
1,0.433038,12.62530918,87.2,1214.0,6878.0,1.844,1.278,4.012,0
1,0.480155,124.9357674,49.34,362.0,5887.0,0.941,0.97,4.477,0
3,0.017319,12.72029843,1.37,589.0,4914.0,0.724,0.783,4.61,0
1,0.546213,119.6798032,193.91,847.0,8275.0,3.251,2.053,3.726,0
1,0.579279,6.399107136,59.15,1031.0,6133.0,0.935,0.868,4.435,0
1,0.269348,8.480304281,65.0,1504.0,7059.0,2.21,1.571,3.946,0
1,0.20011,117.6813778,45.43,575.0,6429.0,2.079,1.25,3.899,0
1,0.359916,17.72722648,35.18,692.0,6021.0,0.895,0.967,4.52,0
1,0.00937,1.71024931,1.2,1766.0,6418.0,1.171,1.241,4.395,0
1,0.216421,100.4013273,26.0,420.0,5903.0,1.1,0.995,4.353,0
1,0.481306,11.32028788,59.23,928.0,6153.0,1.127,0.928,4.302,0
1,0.291493,1.219034103,40.46,1977.0,5914.0,1.271,0.972,4.217,0
2,0.014007,5.94228603,1.23,797.0,4891.0,0.805,0.776,4.516,1
1,0.236723,57.0599992,22.31,455.0,5931.0,0.863,0.953,4.545,0
1,0.009286,14.5565618,1.08,787.0,6065.0,1.061,1.163,4.452,1
2,0.014435,0.837898153,1.26,1478.0,4748.0,0.797,0.776,4.526,0
1,0.290753,0.603086711,36.0,2459.0,6353.0,1.134,1.174,4.397,0
1,0.017621,41.7084063,2.19,608.0,6434.0,1.138,1.169,4.394,1
1,0.500955,25.36699067,56.02,665.0,6208.0,1.024,1.086,4.454,0
1,0.565342,428.3217393,49.76,220.0,5662.0,0.806,0.808,4.532,0
1,0.900513,82.13761,197.85,640.0,6395.0,2.012,1.183,3.904,0
1,0.007509,3.06026014,0.83,1284.0,5878.0,1.01,0.993,4.426,0
1,0.674114,24.0612744,83.77,749.0,6461.0,1.138,1.027,4.338,0
1,0.656265,66.36099916,61.42,420.0,5583.0,0.857,0.778,4.463,0
1,0.631007,8.939461148,153.32,1407.0,6461.0,2.225,1.266,3.846,0
1,0.632266,135.5860768,89.83,429.0,6401.0,1.301,1.304,4.324,0
1,0.633582,18.79862195,55.07,575.0,5334.0,0.796,0.893,4.585,0
1,0.344431,6.30828538,29.34,803.0,5069.0,0.78,0.742,4.524,0
1,0.347886,4.80912667,44.3,1270.0,6462.0,1.166,1.166,4.371,0
1,1.173726,2.33211505,140.22,1594.0,6384.0,1.094,0.97,4.348,0
2,0.012638,0.53835407,1.67,2386.0,5539.0,1.207,0.932,4.244,1
1,0.437151,249.3621183,48.69,308.0,5940.0,1.02,0.853,4.352,0
1,0.003748,0.664727127,0.46,2343.0,6143.0,1.116,1.001,4.344,0
2,0.009069,9.5084871,1.65,1131.0,6144.0,1.668,1.296,4.106,1
1,0.025508,47.0563327,2.57,497.0,5889.0,0.924,0.967,4.492,1
1,0.026984,96.169569,2.07,321.0,5340.0,0.702,0.783,4.633,1
1,0.003415,1.55090374,1.11,3190.0,7612.0,2.968,1.969,3.787,0
1,0.028716,82.303914,4.47,485.0,5602.0,1.425,0.997,4.13,1
1,0.620414,131.9782774,147.83,457.0,4916.0,2.182,0.905,3.717,0
1,0.007785,0.789171236,0.69,1527.0,4776.0,0.811,0.788,4.516,0
3,0.014464,17.9346606,2.8,1002.0,6426.0,1.775,1.182,4.013,1
1,0.252353,241.0707458,76.53,699.0,9414.0,2.777,2.148,3.883,0
1,0.440724,106.1759381,54.91,441.0,6038.0,1.141,0.852,4.254,0
1,0.651649,184.6467208,72.8,320.0,5713.0,1.023,0.99,4.414,0
1,1.359118,6.282033445,144.85,1029.0,6074.0,0.976,0.979,4.45,0
1,0.43965,5.519188936,43.06,932.0,5324.0,0.897,0.805,4.439,0
1,0.242856,4.818863794,51.32,1595.0,6313.0,1.935,1.179,3.936,0
1,0.448226,178.2680204,34.07,256.0,5126.0,0.696,0.668,4.578,0
1,0.671032,2.181555909,91.3,1730.0,6584.0,1.246,1.218,4.331,0
1,0.618592,0.895276162,172.25,2731.0,5242.0,2.55,1.015,3.631,0
1,0.353195,244.8327497,38.3,307.0,6105.0,0.993,0.997,4.443,0
1,0.0242,30.4544418,2.6,624.0,6283.0,0.984,1.047,4.472,1
1,0.015409,10.26558924,1.65,828.0,5774.0,0.98,1.006,4.458,0
1,0.168616,18.9257333,16.74,639.0,5455.0,0.909,0.795,4.421,0
1,0.023418,37.8862977,2.09,479.0,5513.0,0.818,0.868,4.551,1
1,0.019583,11.9615433,2.24,847.0,6142.0,1.046,1.143,4.456,0
1,0.438163,62.12767713,38.61,402.0,5344.0,0.807,0.74,4.494,0
1,0.012353,31.9730649,1.09,530.0,5811.0,0.811,0.898,4.571,0
1,0.573511,143.1188694,53.3,321.0,5713.0,0.851,0.948,4.554,0
1,0.551423,76.81985465,46.61,379.0,5654.0,0.774,0.865,4.59,0
1,0.472994,165.40575,112.86,514.0,6061.0,2.185,0.999,3.759,0
1,0.611676,71.66191516,55.04,365.0,5075.0,0.824,0.777,4.497,0
1,0.691937,9.44942685,68.38,813.0,5754.0,0.905,1.021,4.534,0
1,0.308722,0.715802309,25.52,1656.0,5239.0,0.757,0.841,4.6,0
1,0.515411,70.58284717,50.88,435.0,5973.0,0.904,0.98,4.516,0
1,0.529249,2.995357359,112.12,1791.0,5949.0,1.94,1.07,3.892,0
2,0.438215,3.840485025,39.38,1077.0,5731.0,0.823,0.841,4.532,0
1,0.404139,10.4433418,44.35,892.0,6137.0,1.005,0.972,4.421,0
1,0.025738,4.75307877,505.94,7040.0,3486.0,180.013,3.735,0.5,0
1,0.570606,19.51501329,53.03,588.0,5349.0,0.851,0.897,4.531,0
3,0.008154,1.772451066,1.02,1685.0,6243.0,1.149,1.226,4.406,1
2,0.011866,19.9158863,1.41,728.0,6047.0,1.092,1.059,4.387,1
1,0.727029,54.06132811,88.28,514.0,5786.0,1.112,0.937,4.318,0
1,0.474437,34.52599018,54.35,607.0,6123.0,1.049,0.999,4.396,0
1,0.013573,14.2821417,1.08,625.0,5374.0,0.726,0.744,4.588,0
1,0.669838,18.64532882,61.81,656.0,5931.0,0.845,0.933,4.554,0
1,0.566124,20.88212542,66.27,737.0,6335.0,1.072,1.12,4.427,0
2,0.011914,30.8609783,1.08,525.0,5627.0,0.833,0.902,4.552,1
1,0.009764,3.652810043,0.89,1015.0,5213.0,0.831,0.777,4.489,0
1,0.329463,15.65134872,118.33,1396.0,6552.0,3.289,1.521,3.586,0
3,0.012311,8.37159554,2.39,1292.0,6426.0,1.775,1.182,4.013,1
1,0.61205,286.1755875,63.23,276.0,5904.0,0.946,0.966,4.471,0
1,0.498993,152.151448,53.89,362.0,6217.0,0.989,1.056,4.472,0
1,0.0078,0.542636318,1.39,2659.0,5277.0,1.633,0.888,3.96,0
1,0.622126,29.91133406,47.83,471.0,5303.0,0.704,0.785,4.632,0
1,0.632037,5.877122485,125.68,1402.0,5702.0,1.821,0.774,3.807,0
1,0.441963,10.63630585,64.91,1110.0,6781.0,1.345,1.097,4.221,0
1,0.426764,2.1032389,36.63,1238.0,5546.0,0.786,0.88,4.587,0
1,0.469839,46.69820093,38.79,468.0,5772.0,0.756,0.687,4.518,0
3,0.013216,15.99560373,1.04,550.0,4955.0,0.721,0.774,4.61,1
1,1.246769,4.39451798,65.76,554.0,3695.0,0.483,0.504,4.773,0
1,0.298163,25.9518795,35.1,645.0,5753.0,1.078,0.918,4.335,0
1,0.500413,56.04809669,42.62,400.0,5222.0,0.78,0.73,4.518,0
1,0.004761,2.25161215,1.14,2934.0,9464.0,2.184,2.272,4.116,0
1,0.300401,50.35545898,31.66,492.0,5936.0,0.965,1.075,4.501,0
1,0.013277,14.0328775,1.45,783.0,6063.0,1.001,1.079,4.47,1
1,0.018529,13.2226149,1.75,740.0,5931.0,0.863,0.953,4.545,1
1,0.007771,3.54828691,1.69,1795.0,6573.0,1.987,1.475,4.01,0
2,0.026189,18.79852,2.04,509.0,4808.0,0.715,0.723,4.589,0
1,0.519054,156.516574,61.44,367.0,6002.0,1.084,0.969,4.354,0
1,0.525639,1.366946478,43.45,1403.0,5353.0,0.757,0.704,4.527,0
1,0.646575,313.0927507,47.52,207.0,5067.0,0.673,0.651,4.596,0
1,0.00732,0.566813677,0.77,2269.0,6106.0,0.966,1.043,4.487,0
1,0.524595,157.3226394,56.66,351.0,6109.0,0.989,1.056,4.472,0
1,0.607369,9.53040216,60.49,805.0,5501.0,0.912,0.833,4.438,0
2,0.154013,4.218512654,16.67,1189.0,6185.0,0.991,1.06,4.472,0
2,0.414572,8.529991199,44.86,940.0,6185.0,0.991,1.06,4.472,0
1,0.496555,1.922862476,70.65,1827.0,6408.0,1.303,1.087,4.246,0
2,0.020964,16.00747237,2.99,838.0,5857.0,1.305,0.993,4.204,1
1,0.018829,54.6493679,2.64,538.0,5751.0,1.282,1.028,4.234,1
2,0.040808,100.8276725,4.35,364.0,5301.0,0.977,0.856,4.391,1
1,0.007777,0.905675699,0.77,1780.0,5730.0,0.903,0.981,4.518,0
1,0.239459,15.9750417,90.37,1143.0,5220.0,3.456,1.443,3.52,0
1,0.008729,16.0505464,0.81,630.0,5428.0,0.853,0.971,4.563,1
1,0.011222,0.805267592,1.35,2165.0,6268.0,1.1,1.188,4.429,0
1,0.480493,11.08262263,48.38,793.0,5831.0,0.922,0.988,4.503,0
1,0.290386,421.4284819,54.16,335.0,6235.0,1.708,1.152,4.034,0
2,1.639758,1.096587245,168.68,1726.0,5869.0,0.942,1.054,4.513,0
1,0.494689,3.012476415,58.77,1388.0,6015.0,1.088,0.92,4.329,0
1,0.619359,204.7410476,97.39,404.0,6517.0,1.44,1.234,4.211,0
1,0.006119,0.759740194,0.67,2059.0,6046.0,1.007,1.111,4.478,0
1,0.713388,4.664186517,278.81,1683.0,5062.0,3.579,1.53,3.515,0
1,0.64771,1.092066399,40.74,1164.0,4556.0,0.576,0.566,4.67,0
1,0.453323,3.053578643,35.35,1035.0,5414.0,0.714,0.792,4.625,0
1,0.300827,2.992662857,60.35,1476.0,4927.0,1.837,0.94,3.883,0
1,0.392575,4.664188563,52.09,1221.0,5699.0,1.215,0.838,4.192,0
1,0.005473,0.954873008,0.81,2325.0,6092.0,1.363,0.881,4.114,0
1,0.57282,0.56493412,33.4,1458.0,4748.0,0.534,0.556,4.729,0
1,0.562236,1.674984844,150.48,3055.0,8285.0,2.451,2.05,3.971,0
3,0.011683,7.31945294,5.05,1682.0,5745.0,3.955,1.801,3.499,1
1,0.00763,0.790049989,0.67,1724.0,5427.0,0.808,0.807,4.53,0
1,0.410192,14.15402615,29.61,495.0,4352.0,0.661,0.65,4.61,0
1,1.187681,33.93754213,138.25,618.0,6220.0,1.066,1.07,4.414,0
1,0.012104,20.7057153,3.22,967.0,5668.0,2.437,1.338,3.792,1
1,0.007308,3.7228679,0.74,1182.0,6046.0,0.927,1.011,4.509,0
3,0.044054,58.0198583,3.46,354.0,4920.0,0.72,0.822,4.62,1
1,0.399778,4.286103033,25.8,686.0,4206.0,0.591,0.587,4.663,0
1,0.564828,290.7778719,45.27,222.0,5207.0,0.734,0.756,4.585,0
1,0.354356,5.017239915,41.75,1229.0,6519.0,1.079,1.091,4.41,0
1,0.005928,0.937923475,0.52,1588.0,5398.0,0.805,0.902,4.58,0
1,0.65162,204.0329342,57.35,272.0,5553.0,0.806,0.903,4.577,0
1,0.675881,2.148219541,49.6,1009.0,4694.0,0.672,0.657,4.6,0
1,0.51068,58.62157882,40.43,385.0,5232.0,0.725,0.686,4.554,0
1,0.355068,3.125821128,110.58,2087.0,6137.0,2.852,1.505,3.705,0
1,0.571264,1.032068851,44.35,1221.0,4387.0,0.711,0.712,4.587,0
1,0.012257,6.6751871,1.09,890.0,5774.0,0.818,0.907,4.567,0
1,0.448824,1.450205839,92.78,2675.0,7564.0,1.893,1.621,4.093,0
1,0.624301,3.224486463,79.08,1456.0,6389.0,1.16,1.046,4.331,0
1,0.636114,44.14579777,62.24,504.0,5876.0,0.896,0.91,4.492,0
1,0.042066,33.3239576,2.55,416.0,5192.0,0.555,0.572,4.707,0
1,0.00535,0.94102954,1.41,2761.0,5766.0,2.409,1.283,3.783,0
1,0.304683,36.51437404,33.27,546.0,5811.0,1.0,1.066,4.465,0
2,0.013418,39.818832,2.23,650.0,5710.0,1.524,1.003,4.073,1
2,0.015845,25.4337864,2.0,667.0,5806.0,1.158,1.024,4.321,1
1,0.153381,67.451045,36.7,562.0,4847.0,2.191,0.93,3.726,0
1,0.012978,52.6095103,1.83,553.0,5881.0,1.294,1.109,4.259,1
2,0.040799,198.7106251,3.56,258.0,5180.0,0.8,0.825,4.548,1
1,3.047001,15.8733806,630.53,962.0,5622.0,1.895,1.056,3.907,0
1,0.566724,65.58366557,41.22,371.0,5516.0,0.666,0.721,4.65,0
1,0.575438,394.6781627,52.16,235.0,5780.0,0.83,0.803,4.505,0
1,0.226038,111.3198052,63.68,539.0,5022.0,2.58,0.887,3.562,0
1,0.387633,110.2951268,37.88,362.0,5753.0,0.895,0.931,4.503,0
1,0.403168,95.17831793,28.75,272.0,4523.0,0.653,0.641,4.615,0
1,0.019192,31.2543238,2.29,635.0,6246.0,1.092,1.18,4.433,1
1,0.237907,61.4911479,22.76,438.0,5830.0,0.876,0.97,4.54,0
4,0.011693,110.2867031,1.41,414.0,5931.0,1.101,0.929,4.322,1
2,0.007218,6.15828666,1.2,1212.0,5710.0,1.524,1.003,4.073,1
1,0.008842,10.82882574,0.76,758.0,5862.0,0.785,0.865,4.584,0
1,0.017445,82.292865,1.82,400.0,5626.0,0.957,0.977,4.467,1
1,0.035765,92.436978,2.89,348.0,5595.0,0.741,0.808,4.606,1
1,0.03062,11.08260553,7.34,1108.0,5125.0,2.196,0.831,3.674,0
1,0.010545,22.7832776,1.33,759.0,6517.0,1.159,1.181,4.382,0
1,0.487862,23.73795284,53.27,620.0,5559.0,1.0,0.903,4.394,0
1,0.150178,21.4618453,19.89,722.0,5806.0,1.213,1.028,4.283,0
2,0.32928,75.13194883,26.21,359.0,5365.0,0.729,0.747,4.586,0
1,0.394089,243.8212213,56.63,365.0,6370.0,1.316,1.064,4.228,0
1,0.535852,16.22754867,46.52,599.0,5297.0,0.795,0.905,4.587,0
1,0.628464,47.189437,66.71,484.0,5458.0,0.972,0.828,4.381,0
1,0.645438,1.501760172,90.92,1905.0,6327.0,1.29,1.257,4.315,0
1,14.708329,4.05325447,1668.79,1191.0,6022.0,1.039,1.116,4.453,0
3,0.041382,7.68433346,2.58,583.0,4402.0,0.572,0.575,4.682,1
1,0.608012,1.549979213,136.64,2141.0,5408.0,2.058,0.925,3.777,0
2,0.317936,10.99381963,40.17,978.0,6553.0,1.157,1.136,4.366,0
2,0.042171,10.9938087,5.33,978.0,6553.0,1.157,1.136,4.366,0
2,0.013767,16.5860329,2.09,821.0,5626.0,1.389,0.991,4.149,1
1,0.018524,16.7525077,3.65,801.0,4807.0,1.802,0.955,3.906,1
1,0.506988,49.61275752,57.08,536.0,6241.0,1.031,1.088,4.45,0
1,0.013624,15.3317719,1.91,821.0,5726.0,1.285,1.018,4.228,1
1,0.02339,84.704139,4.17,537.0,6085.0,1.634,1.271,4.115,1
1,0.58683,0.755105584,76.26,2412.0,6592.0,1.19,1.211,4.369,0
1,0.37945,101.2633628,44.0,435.0,6309.0,1.062,1.058,4.413,0
1,0.567504,120.5816718,41.71,291.0,5294.0,0.673,0.744,4.651,0
1,0.454191,1.558544209,35.12,1182.0,4868.0,0.708,0.7,4.582,0
1,0.730483,2.63757408,76.02,1242.0,5639.0,0.953,1.071,4.509,0
1,0.438049,8.64636188,54.24,1033.0,6444.0,1.134,1.128,4.382,0
1,0.014142,125.288206,1.5,363.0,5881.0,0.973,1.044,4.48,0
1,0.479766,112.4635889,129.04,692.0,7426.0,2.463,1.769,3.903,0
1,0.425527,42.39930429,44.7,542.0,6153.0,0.962,1.036,4.487,0
1,0.382756,27.00980738,22.32,330.0,3900.0,0.534,0.555,4.727,0
1,0.011751,15.0219784,1.77,874.0,5831.0,1.382,1.011,4.162,1
1,0.029618,91.078624,3.26,415.0,5915.0,1.008,1.014,4.437,1
1,0.033383,85.272459,3.85,443.0,5922.0,1.057,0.911,4.349,1
1,0.025106,12.42592675,2.66,790.0,5952.0,0.971,1.057,4.489,0
1,0.465939,89.7398137,38.01,363.0,5777.0,0.747,0.832,4.608,0
1,0.192307,90.08255562,49.2,666.0,6523.0,2.343,1.371,3.835,0
1,0.007174,0.759768478,0.64,1737.0,5481.0,0.815,0.914,4.574,0
1,0.23628,42.2011587,37.39,671.0,6200.0,1.449,1.043,4.135,0
1,0.650096,15.65129028,78.3,792.0,6137.0,1.103,1.165,4.418,0
1,0.194303,9.014220178,15.49,661.0,4842.0,0.73,0.729,4.573,0
1,0.539549,1.824653341,55.44,1680.0,6413.0,0.941,0.76,4.372,0
1,0.662324,3.185090259,92.5,1564.0,6516.0,1.279,1.055,4.249,0
1,0.037443,372.76888,3.66,242.0,5800.0,0.894,0.951,4.514,0
3,0.024186,5.70940795,1.51,644.0,4402.0,0.572,0.575,4.682,1
1,12.633445,2.086076372,1543.74,1645.0,6124.0,1.119,0.839,4.265,0
3,0.013212,3.63898953,1.68,1238.0,5533.0,1.166,0.934,4.275,1
1,0.012762,38.1303324,1.54,613.0,6370.0,1.106,1.148,4.41,1
1,0.013498,14.42735088,1.53,783.0,5929.0,1.04,1.0,4.403,1
1,0.017349,12.90235874,1.49,675.0,5530.0,0.788,0.882,4.586,1
2,0.018302,36.4337867,2.2,561.0,5566.0,1.099,0.938,4.329,1
1,0.688798,58.5850357,149.98,707.0,6379.0,1.994,1.222,3.925,0
2,0.038304,265.47847,4.2,291.0,5792.0,1.005,0.875,4.375,1
3,0.00654,1.546222068,0.77,1578.0,5611.0,1.073,1.026,4.388,0
1,0.050079,89.3313828,8.02,558.0,6860.0,1.467,1.35,4.233,0
1,0.009837,22.2941485,1.5,760.0,5915.0,1.392,1.183,4.223,0
1,0.016994,46.7162336,2.03,531.0,5856.0,1.092,1.057,4.386,1
1,0.602613,43.56225858,80.02,624.0,6411.0,1.216,1.091,4.307,0
1,0.440177,198.443477,41.72,279.0,5420.0,0.868,0.874,4.502,0
1,2.488302,17.90766473,282.86,746.0,6173.0,1.041,1.104,4.447,0
1,0.006215,2.4044122,0.85,1662.0,6398.0,1.249,1.07,4.276,0
1,0.612697,22.77196484,104.17,835.0,6049.0,1.557,1.032,4.067,0
1,0.275861,184.5201539,23.38,275.0,5341.0,0.776,0.718,4.514,0
1,0.021508,82.175197,2.24,441.0,6247.0,0.954,1.022,4.489,1
1,11.513161,29.01585293,1183.06,592.0,5783.0,0.941,0.841,4.415,0
1,0.482947,77.36241476,41.66,362.0,5359.0,0.79,0.848,4.57,0
1,0.020671,495.71095,4.41,330.0,6054.0,1.953,1.135,3.911,0
1,0.015084,10.35857039,1.68,860.0,5893.0,1.02,1.005,4.423,1
1,0.022052,30.2541186,2.8,660.0,6277.0,1.161,1.239,4.402,1
1,0.507526,17.08120242,39.24,585.0,5431.0,0.708,0.769,4.623,0
3,0.010243,20.034708,2.24,967.0,6120.0,2.0,1.251,3.934,1
2,0.011845,23.2385587,2.18,903.0,6602.0,1.685,1.333,4.108,1
1,0.013895,118.314913,7.23,786.0,6190.0,4.763,1.811,3.34,0
1,0.021227,20.35971899,0.8,276.0,3419.0,0.344,0.346,4.904,1
1,0.199499,43.798566,48.52,721.0,5611.0,2.227,1.259,3.842,0
1,0.298387,131.7363049,54.38,413.0,5102.0,1.669,0.932,3.962,0
1,0.550225,4.301031137,93.01,1454.0,6386.0,1.548,1.408,4.208,0
1,0.497851,198.0137918,38.49,260.0,5359.0,0.708,0.673,4.566,0
1,0.649357,10.9938268,52.69,627.0,4856.0,0.743,0.721,4.554,0
2,0.011608,1.682934607,1.06,1270.0,5201.0,0.834,0.948,4.573,1
1,0.531564,114.9086242,42.78,259.0,4412.0,0.737,0.729,4.565,0
1,0.019441,11.55532445,1.7,674.0,5149.0,0.803,0.755,4.506,1
1,0.014818,26.0841212,1.35,598.0,6083.0,0.835,0.933,4.563,1
1,0.770634,52.80276758,75.82,472.0,5835.0,0.901,0.918,4.492,0
1,0.53388,39.20680865,50.2,516.0,5945.0,0.861,0.95,4.545,0
1,0.013934,64.6589166,2.12,535.0,5821.0,1.395,1.054,4.172,1
1,0.014638,27.6760342,5.15,951.0,5123.0,3.224,1.051,3.442,0
4,0.015506,8.74192361,1.94,924.0,5596.0,1.145,0.95,4.298,1
4,0.014418,26.936878,1.57,617.0,5878.0,0.998,1.003,4.442,0
2,0.010648,12.4281308,0.85,715.0,5940.0,0.729,0.819,4.621,0
3,0.011234,9.10969334,1.32,873.0,5611.0,1.073,1.026,4.388,1
2,0.009249,0.96283264,0.74,1686.0,5955.0,0.733,0.811,4.617,0
2,0.013963,73.7502765,3.78,677.0,6056.0,2.481,1.408,3.797,1
1,0.459132,210.3064436,101.13,525.0,7591.0,2.017,1.665,4.05,0
1,0.499643,8.268081087,50.31,863.0,5749.0,0.922,0.987,4.502,0
1,0.472251,3.564614021,46.0,1187.0,5891.0,0.892,0.818,4.45,0
1,0.013552,533.47707,2.6,315.0,6077.0,1.759,0.964,3.931,0
1,0.403463,5.877122413,45.95,1061.0,5778.0,1.043,0.839,4.325,0
1,0.484781,1.036592635,463.05,4194.0,4884.0,8.747,1.522,2.737,0
1,0.258662,91.4999978,21.86,335.0,5263.0,0.774,0.816,4.572,0
1,0.02222,65.9407869,2.33,454.0,5982.0,0.96,1.047,4.493,1
1,0.015734,406.45737,1.96,278.0,6217.0,1.141,1.095,4.364,0
1,0.500513,30.47639859,43.01,542.0,5913.0,0.787,0.874,4.585,0
1,0.016627,14.53260546,1.69,746.0,6003.0,0.932,1.019,4.507,1
2,0.018175,153.348739,2.14,377.0,6127.0,1.08,0.964,4.356,1
1,0.027145,361.526458,5.7,410.0,7196.0,1.923,1.562,4.064,0
