Kepler_OI_Name,Number_of_Planets,Planet_Radius_Earth,Equalibrium_Temp_K,Orbit_Period_Days,Star_Radius_Sun,Star_Temp_K,Star_Mass_Sun,Star_Surface_Gravity,Planet_Star_Radius_Ratio,Status
K03378.01,1,23.04,558.0,27.6775212,0.828,5797.0,0.916,4.563,0.254797,0
K03381.01,2,2.21,602.0,35.2340413,1.014,6295.0,1.073,4.456,0.019987,0
K03405.01,1,24.76,520.0,20.9794338,0.666,5182.0,0.646,4.601,0.340387,0
K03406.01,1,1.99,755.0,15.6937855,1.037,5868.0,0.978,4.397,0.01754,0
K03442.01,1,54.58,663.0,20.73376301,1.0,5780.0,1.0,4.438,0.499783,0
K03488.01,1,2.14,399.0,63.571688,0.819,5504.0,0.918,4.572,0.023873,0
K03507.01,1,2.08,223.0,338.20075,0.811,5381.0,0.903,4.575,0.023523,0
K00351.07,7,3.37,407.0,124.922516,1.2,5970.0,1.089,4.317,0.025738,1
K03764.01,1,235.58,2720.0,1.303570451,3.584,4884.0,0.891,3.279,0.601921,0
K03774.01,1,22.78,945.0,3.72277264,0.688,5333.0,0.74,4.633,0.303216,0
K03829.01,1,61.58,1158.0,3.886730304,1.0,5780.0,1.0,4.438,0.563899,0
K03833.01,1,5.01,280.0,49.5740154,0.527,4040.0,0.525,4.714,0.087107,0
K01231.02,2,1.67,515.0,10.42360821,0.58,4260.0,0.565,4.663,0.026364,0
K03155.01,1,59.07,652.0,161.2529031,1.87,9341.0,2.128,4.222,0.289251,0
K03156.01,4,27.81,2977.0,0.761119678,1.501,6911.0,0.897,4.038,0.169655,0
K03156.04,4,35.89,597.0,94.212787,1.501,6911.0,0.897,4.038,0.218937,0
K06619.01,1,24.3,1634.0,1.330333096,0.906,5984.0,0.993,4.521,0.24559,0
K06620.01,1,126.77,4370.0,1.140133012,5.97,6715.0,2.114,3.211,0.194448,0
K06621.01,1,36.01,629.0,7.946367138,0.573,4789.0,0.571,4.678,0.575498,0
K06622.01,1,61.35,1243.0,16.8320798,2.755,6300.0,1.223,3.646,0.203914,0
K06623.01,1,44.48,835.0,7.346159047,0.81,5616.0,0.905,4.574,0.50282,0
K06624.01,1,1.16,583.0,26.2402438,0.875,5649.0,0.787,4.45,0.012164,0
K06625.01,1,6.96,1137.0,10.73842724,1.686,6180.0,1.053,4.007,0.037816,0
K06754.01,1,63.78,623.0,23.83238251,1.0,5722.0,1.037,4.454,0.584086,0
K06755.01,1,1.01,1737.0,1.428766771,1.035,6197.0,1.096,4.449,0.008907,0
K06756.01,1,1.38,783.0,14.5567427,0.993,6153.0,1.065,4.471,0.012745,0
K06757.01,1,47.63,1782.0,1.106560721,0.873,6205.0,0.948,4.534,0.499618,0
K06758.01,1,40.61,1604.0,0.721624431,0.715,5067.0,0.686,4.565,0.520137,0
K06760.01,1,32.48,1086.0,10.81589054,1.508,6269.0,1.065,4.109,0.19721,0
K06887.01,1,0.77,2032.0,0.622303871,0.853,5672.0,0.742,4.447,0.008318,0
K06888.01,1,0.84,701.0,23.3924063,1.05,6221.0,1.008,4.4,0.007321,0
K06891.01,1,48.72,1007.0,4.608901433,0.755,5938.0,0.844,4.605,0.590973,0
K06893.01,1,14.72,521.0,3.326193904,0.349,3520.0,0.358,4.906,0.386166,0
K07017.01,1,44.29,743.0,12.82327546,0.826,5973.0,0.907,4.562,0.491022,0
K07018.01,1,55.0,594.0,37.18327633,1.168,5657.0,0.846,4.23,0.431208,0
K07019.01,1,60.35,1315.0,5.065329723,1.286,6350.0,1.03,4.233,0.429764,0
K07020.01,1,72.76,2441.0,0.957079167,1.468,6367.0,1.066,4.133,0.45386,0
K07021.01,1,46.72,846.0,9.380632783,0.913,5926.0,1.004,4.519,0.468628,0
K07022.01,1,30.11,679.0,10.06468789,0.705,5185.0,0.673,4.571,0.391049,0
K07024.01,1,50.46,806.0,7.73591011,0.763,5623.0,0.853,4.596,0.605584,0
K07152.01,1,129.93,2421.0,3.359470825,3.514,6587.0,1.53,3.531,0.338588,0
K07153.01,1,53.87,567.0,20.72925511,0.802,5256.0,0.745,4.502,0.615142,0
K07154.01,1,0.62,1076.0,3.04459739,0.753,5525.0,0.843,4.603,0.007496,0
K07155.01,2,232.39,2577.0,3.796448299,3.07,8117.0,1.922,3.748,0.693192,0
K07155.02,2,159.34,2577.0,3.79654367,3.07,8117.0,1.922,3.748,0.475282,0
K07156.01,1,93.94,566.0,15.92699063,0.65,5191.0,0.635,4.615,1.323478,0
K07158.01,1,2.48,2948.0,1.219049953,3.374,5742.0,1.378,3.521,0.006735,0
K07159.01,1,51.1,1234.0,0.64585177,0.463,4399.0,0.48,4.788,1.010664,0
K07284.01,1,40.15,1704.0,1.70192371,1.262,5826.0,1.091,4.273,0.291345,0
K07285.01,1,0.97,2847.0,1.20693963,2.041,7331.0,1.668,4.041,0.004374,0
K07286.01,1,56.15,1343.0,3.008602107,1.026,6033.0,0.961,4.398,0.501167,0
K07287.01,1,1.4,483.0,41.81145,0.812,5593.0,0.723,4.478,0.015824,0
K07288.01,1,30.8,1243.0,0.846291334,0.526,4627.0,0.53,4.721,0.536261,0
K07289.01,1,58.77,1623.0,1.930451347,1.168,6154.0,1.247,4.399,0.460769,0
K07290.01,1,108.33,2275.0,2.427967843,1.921,7652.0,1.707,4.104,0.516428,0
K07417.01,1,62.08,945.0,6.840305932,0.908,5970.0,0.996,4.521,0.626114,0
K07418.01,1,21.22,5990.0,1.032967155,18.959,5283.0,2.948,2.352,0.010249,0
K07419.01,1,36.91,1281.0,2.489550708,0.794,6018.0,0.853,4.569,0.425743,0
K07420.01,1,70.52,1370.0,2.980479588,1.047,6065.0,0.954,4.377,0.616794,0
K07421.01,1,43.45,922.0,4.81712182,0.795,5419.0,0.885,4.581,0.50044,0
K07422.01,1,35.62,1169.0,2.479948394,0.822,5391.0,0.854,4.539,0.396857,0
K07423.01,1,37.64,1893.0,1.58742695,1.241,6440.0,1.153,4.313,0.277757,0
K07424.01,1,42.91,555.0,19.66840482,0.717,5260.0,0.68,4.56,0.548107,0
K04562.02,2,0.68,1487.0,0.968065631,0.687,5367.0,0.757,4.639,0.009047,0
K04598.02,2,18.2,1912.0,0.824181335,0.883,5977.0,0.929,4.514,0.188743,0
K04766.02,2,0.69,1108.0,2.45261841,0.751,5216.0,0.755,4.564,0.008449,0
K04881.02,2,1.16,2845.0,0.706423768,1.585,6514.0,1.127,4.09,0.006706,0
K06369.01,1,2.06,554.0,25.9534494,0.86,5591.0,0.977,4.559,0.021938,0
K06370.01,1,0.66,1081.0,3.49550335,0.85,5582.0,0.937,4.551,0.007058,0
K06371.01,1,123.34,904.0,25.95193721,1.729,6569.0,1.11,4.008,0.653253,0
K06373.01,1,93.29,783.0,31.02431043,1.741,6011.0,1.1,3.998,0.490678,0
K06374.01,1,0.58,2488.0,0.634131057,1.109,6428.0,0.992,4.345,0.004806,0
K06376.01,1,45.85,1435.0,1.992098705,0.9,6024.0,0.985,4.523,0.466485,0
K06496.01,1,5.86,3868.0,1.78752921,7.342,6286.0,2.233,3.056,0.007309,0
K06497.01,1,1.26,1786.0,1.77555333,1.138,6594.0,1.158,4.39,0.010126,0
K06498.01,1,36.25,1024.0,5.462689263,0.888,5929.0,0.867,4.479,0.373854,0
K06499.01,1,95.86,2410.0,3.58966681,3.837,6564.0,1.757,3.515,0.22878,0
K06500.01,1,4.25,2505.0,1.37347867,1.753,6877.0,1.196,4.028,0.022179,0
K06501.01,1,1.94,2885.0,1.00960235,2.412,6028.0,1.122,3.724,0.007366,0
K06502.01,1,64.99,1968.0,1.060996585,1.348,5433.0,0.944,4.154,0.441483,0
K06503.01,2,3.27,1679.0,2.735152701,1.523,6333.0,1.338,4.198,0.019633,0
K06626.01,1,51.89,766.0,9.459993213,0.829,5569.0,0.928,4.566,0.573221,0
K06627.01,1,26.71,1286.0,1.208524388,0.701,4963.0,0.781,4.63,0.34891,0
K06628.01,1,47.49,1004.0,3.79187443,0.723,5622.0,0.803,4.619,0.601527,0
K06629.01,1,90.67,874.0,17.84432316,1.485,5993.0,1.046,4.114,0.559159,0
K06630.01,1,12.35,1191.0,34.6506368,4.185,6681.0,1.866,3.465,0.027019,0
K06632.01,1,34.94,443.0,12.64330354,0.562,3977.0,0.572,4.697,0.569347,0
K06633.01,1,31.28,2630.0,1.36293943,2.106,6831.0,1.511,3.971,0.136014,0
K07883.01,1,14.63,670.0,185.103836,6.226,4992.0,1.179,2.921,0.021516,0
K06761.01,1,64.84,1606.0,1.267693801,0.961,5446.0,0.825,4.388,0.617872,0
K06764.01,1,75.09,1197.0,7.002865192,1.216,6818.0,1.24,4.357,0.565488,0
K06766.01,1,0.35,1928.0,0.85450941,0.921,5922.0,0.881,4.454,0.003442,0
K06767.01,1,83.75,753.0,30.13013,1.347,6674.0,1.284,4.286,0.569395,0
K06769.01,1,52.66,904.0,9.12208711,1.039,5857.0,0.981,4.396,0.464111,0
K07886.01,1,3.35,383.0,366.71923,2.049,6295.0,1.237,3.907,0.014984,0
K06894.01,1,51.6,1169.0,6.373454978,1.254,5953.0,0.831,4.161,0.376799,0
K06895.01,1,69.11,2094.0,1.075577069,1.267,6011.0,0.966,4.217,0.49952,0
K06896.01,1,14.74,5043.0,0.811390968,12.487,4994.0,2.731,2.682,0.010813,0
K06897.01,1,1.0,574.0,14.6494599,0.688,5017.0,0.663,4.585,0.013335,0
K06898.01,1,3.7,351.0,321.00742,2.004,5258.0,0.864,3.771,0.016903,0
K06899.01,1,50.0,610.0,27.81892382,0.915,6126.0,0.994,4.513,0.500443,0
K06900.01,1,43.98,844.0,8.467706136,0.843,5873.0,0.93,4.554,0.477765,0
K06901.01,1,30.13,464.0,24.70361995,0.65,5030.0,0.717,4.665,0.424455,0
K07025.01,1,16.17,1040.0,5.1348689,1.001,5515.0,0.831,4.357,0.147908,0
K07026.01,1,51.51,1060.0,5.251918489,0.919,6099.0,1.0,4.511,0.513326,0
K07027.01,1,40.08,1351.0,3.62944008,1.093,6284.0,0.986,4.355,0.335823,0
K07028.01,1,62.75,505.0,43.26330502,0.917,5623.0,0.77,4.4,0.626615,0
K07029.01,1,23.94,729.0,6.042029838,0.587,5030.0,0.587,4.67,0.373543,0
K07030.01,1,47.55,1225.0,2.892087553,0.924,5622.0,0.864,4.443,0.471271,0
K07031.01,1,31.78,2818.0,5.40597608,15.355,4840.0,3.121,2.56,0.018956,0
K07033.01,1,1.58,3622.0,0.510804497,2.176,6596.0,1.415,3.913,0.006638,0
K07160.01,1,0.69,1941.0,0.645850521,0.911,5381.0,0.806,4.426,0.006914,0
K07161.01,1,5.35,552.0,18.84497113,0.695,5220.0,0.665,4.578,0.070473,0
K07163.01,1,76.06,862.0,14.75947767,1.105,6522.0,1.135,4.407,0.630297,0
K07164.01,1,54.13,1077.0,10.47625827,1.536,6109.0,1.076,4.097,0.322717,0
K07165.01,1,120.0,2773.0,1.588298157,2.094,7742.0,1.687,4.024,0.524793,0
K07166.01,1,0.47,862.0,1.58826263,0.544,3931.0,0.564,4.717,0.00794,0
K07167.01,1,42.54,1364.0,3.909314318,1.143,6425.0,1.04,4.341,0.340794,0
K07891.01,1,0.54,2262.0,0.79708975,1.196,6056.0,0.975,4.271,0.004151,0
K07292.01,1,1.4,767.0,8.5412411,0.732,5602.0,0.832,4.614,0.017495,0
K07293.01,1,31.98,1392.0,1.013922622,0.647,5110.0,0.632,4.618,0.452671,0
K07294.01,1,56.94,942.0,17.91874306,1.63,5870.0,0.775,3.903,0.319873,0
K07295.01,1,86.76,1801.0,2.287515702,1.391,6773.0,1.427,4.306,0.571184,0
K07296.01,1,4.66,322.0,659.2907,1.837,6917.0,1.383,4.05,0.023224,0
K07297.01,1,52.38,569.0,24.84708721,0.854,5644.0,0.943,4.55,0.561719,0
K07299.01,1,53.53,716.0,20.86785566,1.016,6095.0,0.9,4.378,0.482449,0
K07425.01,1,14.32,2076.0,3.401949837,2.17,7094.0,1.379,3.905,0.060438,0
K07428.01,1,57.6,1462.0,2.252822538,0.951,6116.0,0.888,4.431,0.554622,0
K07429.01,1,8.61,1940.0,2.25284817,1.53,6850.0,1.35,4.196,0.051553,0
K07431.01,1,152.74,1992.0,5.39525573,2.804,7216.0,1.682,3.768,0.498842,0
K05076.02,2,34.87,7200.0,0.939740093,33.474,4297.0,1.883,1.663,0.00954,0
K06064.02,2,7.1,270.0,265.299451,0.863,5873.0,0.954,4.547,0.075359,0
K06065.02,2,4.69,296.0,265.310499,0.997,6108.0,1.072,4.471,0.043088,0
K06165.02,2,153.72,2217.0,35.4261827,35.695,4289.0,1.863,1.603,0.039437,0
K06252.01,1,36.62,804.0,8.460438928,0.702,5951.0,0.796,4.638,0.47764,0
K06377.01,1,29.74,1091.0,4.318726936,0.916,5896.0,1.008,4.518,0.297295,0
K06379.01,1,22.89,291.0,76.45315813,0.54,4831.0,0.548,4.713,0.388134,0
K06380.01,1,42.72,878.0,7.698431197,0.876,5774.0,0.903,4.508,0.446583,0
K06381.01,1,50.41,2694.0,0.504296702,1.187,6140.0,0.899,4.243,0.388885,0
K06382.01,1,41.77,1546.0,5.194256813,2.086,6100.0,1.244,3.895,0.183373,0
K06383.01,1,41.01,326.0,61.42252657,0.613,4867.0,0.665,4.687,0.612716,0
K06385.01,1,95.58,1325.0,9.761172507,2.048,6468.0,1.196,3.893,0.427376,0
K06504.01,1,32.58,1002.0,1.061008464,0.454,4239.0,0.466,4.793,0.657162,0
K06506.01,1,32.41,1002.0,5.8957069,0.934,5956.0,1.017,4.504,0.317724,0
K06508.01,1,12.6,3320.0,1.039370613,3.137,6429.0,1.479,3.615,0.036768,0
K06509.01,1,1.76,3178.0,2.31169425,2.679,9451.0,2.441,3.97,0.006,0
K06510.01,1,46.55,1204.0,2.072177815,0.718,5519.0,0.811,4.621,0.593703,0
K06634.01,1,64.0,2094.0,3.34328534,2.652,6541.0,1.519,3.773,0.221012,0
K06636.01,1,0.78,1901.0,0.905678252,0.909,6075.0,0.957,4.501,0.007834,0
K06637.01,1,0.76,1468.0,0.905672916,0.741,4949.0,0.715,4.552,0.009434,0
K06639.01,1,56.93,2541.0,0.790046373,1.342,6785.0,1.374,4.321,0.388484,0
K06640.01,1,80.87,1923.0,1.804591904,1.515,6271.0,1.261,4.178,0.488817,0
K06642.01,1,0.68,3190.0,1.14073528,1.685,8847.0,1.643,4.2,0.003675,0
K06643.01,1,0.7,1276.0,3.31976683,0.94,6100.0,0.883,4.438,0.006797,0
K06770.01,1,1.84,3558.0,0.52880817,2.368,6224.0,1.337,3.815,0.007109,0
K06771.01,1,1.22,3312.0,0.700606479,2.449,6280.0,1.366,3.795,0.004549,0
K06772.01,1,49.17,1679.0,9.469191607,1.832,9454.0,2.144,4.244,0.245783,0
K06773.01,1,40.9,694.0,15.53753378,0.868,5704.0,0.822,4.476,0.431542,0
K06775.01,1,100.79,2169.0,2.172042913,1.775,7128.0,1.461,4.105,0.519997,0
K07887.01,1,18.1,2698.0,6.35216475,13.654,4820.0,2.009,2.471,0.012142,0
K06902.01,1,366.76,751.0,0.705174384,0.25,3354.0,0.245,5.031,13.434557,0
K06903.01,1,94.1,736.0,38.05814006,1.419,6894.0,1.317,4.25,0.607287,0
K06905.01,1,48.67,941.0,4.800232532,0.756,5591.0,0.812,4.59,0.589555,0
K06906.01,1,140.49,2029.0,1.74336627,1.478,6640.0,1.291,4.208,0.870432,0
K06908.01,1,131.16,2378.0,1.507100589,1.748,6919.0,1.406,4.099,0.687126,0
K06909.01,1,8.78,1765.0,0.758355704,0.783,5629.0,0.875,4.586,0.102661,0
K07034.01,1,57.14,1615.0,0.898837525,0.807,5284.0,0.783,4.518,0.648402,0
K07035.01,1,93.46,831.0,11.9311316,0.959,6089.0,0.942,4.449,0.892422,0
K07036.01,1,0.56,415.0,11.93137992,0.505,3787.0,0.514,4.742,0.01015,0
K07037.01,1,50.02,777.0,27.5338034,1.611,5925.0,1.066,4.052,0.284347,0
K07038.01,1,55.34,1397.0,12.4964346,2.73,6821.0,1.733,3.805,0.185632,0
K07039.01,1,161.02,2866.0,1.352576807,2.406,6881.0,1.43,3.831,0.612852,0
K07042.01,1,58.51,990.0,13.25413407,1.436,6175.0,0.97,4.111,0.373137,0
K07170.01,1,48.61,1596.0,1.922009494,1.087,5880.0,0.854,4.296,0.40951,0
K07171.01,1,67.45,793.0,10.18657875,0.916,5557.0,0.859,4.448,0.67432,0
K07172.01,1,180.25,960.0,32.00381564,4.062,5260.0,1.73,3.459,0.406353,0
K07173.01,1,101.37,2367.0,1.250390814,1.663,6297.0,1.023,4.006,0.558222,0
K07176.01,1,26.94,799.0,5.748815953,0.753,4961.0,0.725,4.545,0.327603,0
K07300.01,1,37.02,1863.0,0.517573708,0.7,5427.0,0.776,4.633,0.484349,0
K07302.01,1,25.1,662.0,24.70932686,1.023,6065.0,1.018,4.427,0.224642,0
K07303.01,1,30.6,635.0,13.68369259,0.708,5359.0,0.673,4.566,0.395822,0
K07304.01,1,277.38,997.0,9.726748645,1.406,5618.0,0.922,4.107,1.80664,0
K07306.01,1,5.91,1460.0,0.691561191,0.586,4892.0,0.583,4.669,0.092307,0
K07307.01,1,26.69,1444.0,1.35337091,0.784,5426.0,0.726,4.511,0.311769,0
K07308.01,1,63.08,1511.0,1.854491777,0.99,5843.0,0.926,4.413,0.583471,0
K07433.01,1,29.25,882.0,4.737713268,0.719,5335.0,0.803,4.624,0.372578,0
K07436.01,1,2.14,2264.0,2.49777454,2.211,7117.0,1.641,3.964,0.008873,0
K07438.01,1,36.72,1357.0,1.51264208,0.811,5258.0,0.772,4.508,0.414612,0
K07439.01,1,2.01,293.0,323.2575,1.198,5866.0,1.045,4.301,0.015382,0
K07440.01,1,56.1,2321.0,0.984971822,1.369,6437.0,1.18,4.237,0.375255,0
K06254.01,1,3.28,325.0,567.71329,1.996,6248.0,1.218,3.924,0.015047,0
K06255.01,1,1.25,884.0,9.31392071,0.973,6032.0,1.055,4.485,0.011805,0
K06257.01,1,9.76,2501.0,2.32539968,2.724,7046.0,1.834,3.831,0.032816,0
K06258.01,1,0.72,2708.0,0.764597756,1.726,6218.0,1.263,4.066,0.003797,0
K06260.01,1,51.08,1028.0,4.101595158,0.808,5610.0,0.813,4.533,0.578886,0
K06261.01,1,24.62,2102.0,2.43574046,1.781,7239.0,1.558,4.129,0.126616,0
K06386.01,1,57.46,1580.0,2.756536015,1.669,5496.0,1.063,4.02,0.315275,0
K06387.01,1,368.42,1202.0,13.99585365,2.703,5638.0,1.055,3.597,1.248165,0
K06388.01,1,59.16,1221.0,4.320850062,1.083,6098.0,1.034,4.384,0.500266,0
K06389.01,1,0.96,793.0,8.6532378,0.854,5561.0,0.968,4.561,0.010289,0
K06390.01,1,81.49,1416.0,5.197420145,1.528,6248.0,0.955,4.05,0.488395,0
K06391.01,1,4633.66,9791.0,2.183517999,162.725,3198.0,1.075,0.047,0.260764,0
K06392.01,1,2.3,248.0,383.61248,0.902,6011.0,0.988,4.522,0.023301,0
K06393.01,1,35.94,1417.0,1.945914237,0.83,5967.0,0.824,4.516,0.396577,0
K06512.01,1,0.48,1486.0,2.500560859,1.052,6305.0,1.06,4.422,0.004153,0
K06514.01,1,1.32,3507.0,1.25625738,3.063,7450.0,1.637,3.68,0.003959,0
K06515.01,1,41.68,672.0,21.14245855,0.945,6079.0,1.019,4.495,0.403906,0
K06517.01,1,0.29,1624.0,0.99519559,0.782,5506.0,0.725,4.512,0.003391,0
K06644.01,1,39.12,686.0,25.15078845,1.101,6015.0,0.942,4.329,0.325381,0
K06645.01,1,18.03,2146.0,7.21636091,9.476,5029.0,2.653,2.909,0.017427,0
K06647.01,1,49.21,642.0,12.59165638,0.756,5293.0,0.846,4.604,0.596057,0
K06648.01,1,1.17,2745.0,1.044408447,1.698,7274.0,1.523,4.161,0.006332,0
K06649.01,1,0.77,2501.0,0.97705114,1.631,6527.0,1.409,4.162,0.004299,0
K06650.01,1,125.96,1984.0,5.407157086,2.439,7617.0,1.558,3.856,0.472949,0
K06651.01,1,51.72,523.0,30.97176647,0.829,5633.0,0.906,4.558,0.571344,0
K06652.01,1,302.18,908.0,5.06318803,0.752,5375.0,0.7,4.531,3.679748,0
K06778.01,1,63.14,894.0,10.88242209,1.045,6200.0,1.047,4.422,0.553344,0
K06779.01,1,53.63,1204.0,1.926366998,0.76,5176.0,0.735,4.542,0.646168,0
K06780.01,1,81.88,3738.0,2.325185422,2.896,11076.0,2.984,3.989,0.258907,0
K06782.01,1,164.06,915.0,40.87784199,2.59,6807.0,1.723,3.848,0.580078,0
K06784.01,1,51.31,575.0,36.75892725,0.979,6085.0,0.959,4.438,0.479913,0
K06785.01,1,1.81,2645.0,0.536869783,1.168,6495.0,1.19,4.379,0.014163,0
K06911.01,1,0.65,1941.0,0.843400322,0.96,5982.0,1.047,4.493,0.006206,0
K06912.01,1,24.93,760.0,17.04215521,1.035,6197.0,1.096,4.449,0.220601,0
K06913.01,2,3.46,6177.0,0.874236216,4.378,10894.0,3.249,3.667,0.007246,0
K06914.01,1,158.5,3651.0,0.60886299,4.167,5022.0,1.298,3.311,0.348326,0
K06915.01,1,1.15,1026.0,4.43529675,0.842,5659.0,0.839,4.511,0.012463,0
K06916.01,1,1.05,1659.0,0.88512187,0.819,5392.0,0.814,4.521,0.011688,0
K06917.01,1,42.06,1114.0,1.734221252,0.702,4765.0,0.69,4.584,0.548722,0
K07043.01,1,117.51,1542.0,5.776764285,2.072,6263.0,1.173,3.875,0.519355,0
K07044.01,1,369.2,3790.0,1.26227317,9.356,4927.0,2.434,2.882,0.361368,0
K07045.01,1,34.23,1530.0,0.76757669,0.627,5182.0,0.619,4.635,0.500009,0
K07046.01,1,78.14,1191.0,5.860377067,1.158,6267.0,0.94,4.284,0.617911,0
K07047.01,1,62.9,2001.0,5.801881299,3.009,7259.0,1.808,3.739,0.19144,0
K07048.01,1,92.08,1699.0,4.00770453,1.631,7162.0,1.484,4.185,0.517012,0
K07049.01,1,36.68,1183.0,6.099032889,1.141,6356.0,0.941,4.297,0.294356,0
K07050.01,1,0.76,2146.0,0.652956712,1.055,5812.0,1.065,4.419,0.006637,0
K07177.01,1,49.2,994.0,13.69179001,1.554,6295.0,1.267,4.158,0.28991,0
K07178.01,1,63.68,923.0,21.57050843,1.692,6322.0,1.051,4.003,0.344646,0
K07181.01,1,85.76,907.0,14.19984009,1.414,5864.0,1.005,4.139,0.5554,0
K07183.01,1,66.59,1415.0,2.136834989,0.989,5753.0,0.94,4.42,0.616539,0
K07184.01,1,0.97,1430.0,2.51690133,1.284,5403.0,0.955,4.201,0.006916,0
K07309.01,1,400.4,1552.0,9.296746368,2.884,6461.0,1.418,3.67,1.271367,0
K07310.01,1,20.71,618.0,18.0600782,0.855,5330.0,0.776,4.464,0.221789,0
K07311.01,1,35.61,717.0,18.74072534,0.996,6122.0,1.07,4.471,0.327404,0
K07312.01,1,0.69,1642.0,0.93371313,0.869,5436.0,0.973,4.548,0.007303,0
K07313.01,1,1.14,1666.0,0.93373716,0.852,5390.0,0.798,4.479,0.012222,0
K07314.01,1,10.28,3696.0,0.933735579,5.344,5016.0,1.072,3.013,0.01762,0
K07315.01,1,42.57,462.0,58.28819056,1.044,5463.0,0.894,4.353,0.373373,0
K07316.01,1,60.26,996.0,3.989144446,0.719,5538.0,0.676,4.555,0.767438,0
K07317.01,1,69.08,588.0,32.77897303,0.964,6122.0,1.041,4.487,0.656244,0
K07441.01,1,116.84,963.0,28.48710734,2.385,6351.0,1.352,3.814,0.448628,0
K07442.01,1,51.79,796.0,8.61733907,0.87,5387.0,0.837,4.482,0.545171,0
K07443.01,1,0.95,1487.0,2.16146908,1.013,6047.0,0.988,4.422,0.00857,0
K07444.01,1,73.59,1136.0,10.26782676,1.44,6664.0,1.135,4.176,0.467996,0
K07446.01,1,14.59,1276.0,1.057335679,0.683,4664.0,0.668,4.594,0.195583,0
K07447.01,1,42.03,1690.0,1.149198426,0.867,5858.0,0.84,4.486,0.443981,0
K07448.01,1,1.66,1977.0,2.50012775,1.664,6923.0,1.336,4.12,0.009118,0
K06264.01,1,217.25,2263.0,1.40469182,1.863,6230.0,1.396,4.043,1.067906,0
K06265.01,1,81.21,960.0,10.30698279,1.217,5912.0,0.907,4.225,0.611069,0
K06266.01,1,177.78,2944.0,1.109841858,3.211,5788.0,1.52,3.607,0.507005,0
K06268.01,1,34.03,843.0,7.234965722,0.798,5653.0,0.868,4.573,0.390538,0
K06269.01,1,37.37,2595.0,7.45301717,16.755,4475.0,2.185,2.329,0.020423,0
K06270.01,1,48.18,1352.0,2.442941283,1.0,5780.0,1.0,4.438,0.441189,0
K06394.01,1,12.52,2481.0,3.684337918,2.108,9609.0,2.284,4.149,0.054373,0
K06395.01,1,162.84,1272.0,11.2570616,1.875,6915.0,1.322,4.012,0.795303,0
K06396.01,1,114.63,925.0,21.85896329,2.06,5923.0,1.242,3.904,0.509557,0
K06397.01,1,26.29,1253.0,1.461270059,0.674,5226.0,0.743,4.651,0.357175,0
K06398.01,1,23.61,2309.0,9.4022333,13.874,4597.0,1.845,2.42,0.015585,0
K06400.01,1,77.97,1141.0,9.543584955,1.785,5537.0,0.798,3.837,0.400013,0
K06518.01,1,65.5,829.0,18.61195725,1.17,6492.0,1.041,4.32,0.512667,0
K06519.01,1,3.65,3191.0,0.73240662,1.772,7392.0,1.563,4.135,0.018844,0
K06520.01,1,89.95,2148.0,2.954598,2.161,6955.0,1.308,3.885,0.381164,0
K06521.01,1,0.58,2978.0,0.562006231,1.455,6609.0,1.144,4.17,0.003668,0
K06522.01,1,18.8,1366.0,3.21559054,1.036,6300.0,1.012,4.414,0.166204,0
K06523.01,1,3.62,1973.0,1.547426532,1.264,6612.0,1.173,4.303,0.026231,0
K06524.01,1,47.26,781.0,12.8517221,0.967,5838.0,0.936,4.438,0.447541,0
K06525.01,1,1.8,1345.0,4.2055797,1.259,6190.0,1.052,4.261,0.013079,0
K06654.01,1,2.47,2138.0,0.957476003,1.122,6312.0,0.998,4.338,0.020138,0
K06655.01,1,94.2,2234.0,1.559360638,1.488,7002.0,1.261,4.193,0.57973,0
K06658.01,1,33.55,1180.0,2.313367981,0.764,5508.0,0.855,4.598,0.402084,0
K06659.01,1,63.58,652.0,76.01811375,1.892,6703.0,1.365,4.018,0.30773,0
K06787.01,1,28.63,1619.0,1.574063832,0.962,5951.0,0.869,4.411,0.272513,0
K06788.01,1,1.04,1217.0,2.51989935,0.841,5646.0,0.914,4.549,0.011296,0
K06789.01,1,69.23,1203.0,3.867613816,1.046,5780.0,0.921,4.364,0.606056,0
K06790.01,1,0.86,1867.0,0.733726452,0.797,5855.0,0.885,4.578,0.009885,0
K06791.01,1,53.1,467.0,36.47311505,0.766,5452.0,0.854,4.594,0.634783,0
K06792.01,1,38.01,1044.0,4.238855579,0.804,5655.0,0.716,4.482,0.432923,0
K06794.01,1,0.98,3272.0,1.17033848,2.314,8027.0,1.94,3.997,0.003862,0
K06795.01,1,56.33,876.0,7.841066931,0.829,5973.0,0.915,4.562,0.622211,0
K06920.01,1,64.04,1319.0,4.292599454,1.174,6467.0,1.197,4.377,0.499541,0
K06922.01,1,50.13,1825.0,2.113197701,1.463,6215.0,1.073,4.138,0.313809,0
K06923.01,1,75.47,1028.0,11.02822674,1.387,6271.0,1.109,4.199,0.498296,0
K06924.01,1,40.43,373.0,70.37626987,0.755,5458.0,0.845,4.603,0.490345,0
K07051.01,1,1.11,1365.0,0.772803664,0.668,4535.0,0.659,4.607,0.015156,0
K07052.01,1,18.8,690.0,7.549299761,0.634,5085.0,0.699,4.679,0.27158,0
K07053.01,1,9.32,2373.0,0.530972263,0.991,6185.0,1.06,4.472,0.086135,0
K07054.01,1,92.29,2312.0,0.530967171,0.991,5951.0,0.983,4.439,0.852795,0
